toi,tid,tfopwg_disp,pl_orbper,pl_trandep,pl_tranmid
"1964.01",242083025,"FP",0.6466988,1063.7008880,2459307.4920860
"1965.01",295354126,"FP",2.2778177,880.0000000,2459357.4031060
"1966.01",242120884,"PC",0.6227257,565.9410837,2459334.4760800
"1968.01",210445631,"APC",3.9719500,7670.0000000,2458601.9569600
"1969.01",293708935,"FP",2.6855915,488.2401788,2458597.3508070
"1970.01",162695785,"PC",2.5599667,11049.7594662,2459308.3237060
"1971.01",253132689,"FP",3.2178240,1288.0000000,2460062.3833230
"1972.01",267414551,"PC",4.7631000,850.0000000,2458571.4615800
"1973.01",47617161,"PC",3.9194856,5155.2335962,2459335.0748890
"1974.01",295562522,"APC",5.4382180,7830.0000000,2459354.3241820
"1975.01",467281353,"FP",2.8319354,780.0000000,2459332.1708320
"1976.01",329888006,"APC",7.6943096,7400.0000000,2459360.0214060
"1977.01",383531859,"FP",17.0614756,2730.0000000,2459352.1857990
"1978.01",458856474,"FP",6.0810430,15384.1717123,2460751.6959560
"1979.01",458857720,"FP",1.3092400,3370.0000000,2458571.7969700
"1980.01",127793615,"FP",9.2789800,9020.0000000,2458604.9115600
"1981.01",378613125,"PC",2.4763492,593.0000000,2460063.1362430
"1982.01",437329044,"PC",17.1725007,3610.0000000,2459323.8257980
"1983.01",89535068,"FP",6.1110945,1098.1526720,2459288.0921800
"1984.01",162246865,"FP",0.5646193,510.0000000,2459331.9161430
"1986.01",468997317,"APC",7.5043829,12479.7176832,2459256.9745330
"1987.01",349088467,"APC",2.5861562,2218.2234099,2459283.0735400
"1988.01",161156159,"FP",2.2818488,1483.0000000,2460064.2932160
"1989.01",324395151,"FP",3.4551479,5191.7260014,2459309.5756440
"1990.01",457939414,"FP",3.7899524,4345.4373432,2459281.7108530
"1991.01",82707763,"FP",6.6570835,7164.0000000,2460065.0750370
"1992.01",147340931,"FP",4.3114812,6360.0000000,2459331.5405510
"1993.01",453464017,"FP",3.9416903,12840.0000000,2459352.6606860
"1994.01",445903569,"CP",4.0337201,2868.0000000,2460032.2185210
"1995.01",299023386,"PC",3.1056464,800.0000000,2459327.8277960
"1996.01",275384718,"FP",7.7243300,7120.0000000,2458576.4335000
"1997.01",142378043,"PC",1.8359766,1073.0000000,2460038.1465300
"1998.01",429295277,"FP",1.1083300,1060.0000000,2458572.2078600
"1999.01",447206604,"APC",7.2133579,8814.0000000,2460033.2858810
"2000.01",371188886,"CP",9.1270519,4568.0000000,2460086.6607750
"2000.02",371188886,"CP",3.0983670,496.0000000,2460038.8198770
"2001.01",118084044,"PC",2.7435213,1518.9012847,2459256.1411340
"2002.01",356453768,"FP",2.3330349,2795.0000000,2460011.1513320
"2004.01",439610306,"FP",1.7998800,180.0000000,2458545.2656500
"2005.01",147660886,"PC",17.3057923,2807.0668740,2459293.9977000
"2006.01",41173048,"FA",6.4093800,280.0000000,2459194.0041770
"2013.01",188589164,"CP",2.6162769,1120.6014184,2458956.3963220
"2014.01",198588220,"KP",4.8099755,6965.0000000,2460497.3173550
"2015.01",368287008,"CP",3.3491408,7210.0000000,2459712.9289090
"2016.01",219508169,"PC",6.8161105,1377.0000000,2460470.7989190
"2016.02",219508169,"PC",2.4590369,1179.0000000,2460477.4322160
"2016.03",219508169,"PC",25.3369848,1330.0000000,2459735.4457380
"2017.01",357416482,"FP",5.4982600,12929.0000000,2460434.9402490
"2019.01",159781361,"CP",15.3468182,665.0000000,2460431.5842310
"2021.01",236312126,"KP",3.9415041,21330.0000000,2459713.2916480
"2023.01",16884216,"APC",11.1900486,567.7989939,2458964.1285680
"2024.01",255930614,"KP",2.8758831,3152.0000000,2460476.0234990
"2025.01",394050135,"CP",8.8720542,6144.2968010,2459754.9396350
"2026.01",407059875,"PC",7.1925327,1180.0000000,2459904.7087690
"2027.01",335996558,"FP",1.4632900,750.0000000,2458739.5077500
"2028.01",336456596,"FP",0.7787100,670.0000000,2458739.6299400
"2029.01",445254275,"FP",2.5713400,920.0000000,2458767.1972100
"2030.01",422656370,"APC",1.3254567,3365.0000000,2459880.8704980
"2031.01",470127886,"PC",5.7156075,12240.9298817,2459886.0463400
"2032.01",470159478,"APC",17.0096703,4730.0000000,2459737.5449010
"2033.01",53617134,"PC",18.8243063,1915.0000000,2459886.4891000
"2034.01",427279997,"FP",2.8945300,550.0000000,2458768.7275300
"2035.01",53709089,"PC",8.5122600,620.0000000,2458793.5048500
"2036.01",368320811,"PC",1.2610450,384.0000000,2460449.2323390
"2037.01",405559035,"PC",11.1516668,580.0000000,2459639.8130760
"2038.01",235937532,"APC",3.7321195,4180.0000000,2459913.4356450
"2039.01",237071229,"PC",11.2479927,1277.0000000,2460539.7868440
"2040.01",427730490,"PC",3.8608551,14670.0000000,2459740.3652610
"2041.01",54364414,"FP",1.3747700,960.0000000,2458792.0945100
"2042.01",269424395,"FP",2.4187200,1160.0000000,2458768.1494500
"2043.01",346929661,"PC",12.0135752,1171.0000000,2460428.0352060
"2044.01",270333769,"FP",4.1207509,973.0000000,2460418.3678860
"2045.01",347013211,"PC",9.0776300,5912.0000000,2459873.0679340
"2047.01",363761216,"FP",7.4072602,14765.0000000,2460651.8323020
"2048.01",159873822,"CP",13.7905315,1140.0000000,2459704.4480130
"2049.01",314835525,"PC",5.3032900,1200.0000000,2458768.8665500
"2050.01",316468545,"PC",13.5970194,604.0000000,2460427.4340170
"2051.01",375850439,"PC",1.1633325,384.9566815,2459854.2895010
"2052.01",1100766816,"FP",1.6226300,1630.0000000,2458957.0420500
"2053.01",315755496,"FP",4.2780800,1096.6013542,2459394.6433170
"2054.01",378355116,"FP",3.5684459,939.0000000,2459875.4293860
"2055.01",322062001,"APC",4.6981739,7417.0000000,2459876.0865760
"2056.01",396356111,"APC",10.2207000,300.0000000,2458771.6773000
"2057.01",229888286,"PC",5.5986337,2541.1751726,2459668.4342780
"2058.01",326732851,"FP",1.5156700,750.0000000,2458766.4225700
"2059.01",403308915,"FP",3.7543552,470.0000000,2459878.7789910
"2060.01",285542903,"FP",2.2657506,388.0000000,2460448.0140240
"2061.01",327577308,"FP",1.4565500,580.0000000,2458766.4254500
"2062.01",373785851,"FP",4.0416300,3100.0000000,2458795.9996000
"2724.01",119290630,"PC",1.4875055,44400.0000000,2459227.3374010
"2726.01",100589633,"PC",3.9471513,16080.0000000,2459221.1018930
"2727.01",51830822,"PC",0.6711626,2330.0000000,2459227.4306020
"2728.01",42763678,"PC",1.7246234,11820.0000000,2459227.2922190
"2729.01",39724477,"PC",4.0350169,25420.0000000,2459211.8955050
"2730.01",37240067,"PC",2.5082498,16210.0000000,2459212.9522340
"2731.01",34729329,"PC",0.9953936,280.0000000,2459227.2259760
"2732.01",34466256,"FP",0.7029205,2480.0000000,2459198.6022750
"2733.01",34266522,"PC",3.7170532,7220.0000000,2459222.2953820
"2734.01",21505121,"PC",4.5879078,2040.0000000,2459219.3065200
"2735.01",20069685,"PC",1.9663653,29670.0000000,2459226.4374600
"2736.01",91869778,"FP",3.4771921,3250.0000000,2460235.2949590
"2737.01",445946478,"PC",3.3328544,2300.0000000,2459549.8132770
"2738.01",445145355,"PC",1.5174038,14220.0000000,2458487.0279450
"2739.01",319473643,"PC",3.1474843,5640.0000000,2459965.5364060
"2740.01",301281965,"APC",0.5348968,6240.0000000,2459212.4629340
"2741.01",283303192,"PC",2.9884191,12890.0000000,2459210.2467810
"2742.01",282102605,"PC",1.2541679,11170.0000000,2458489.7378490
"2743.01",280212554,"FP",1.1472535,4090.0000000,2459212.0452650
"2744.01",279989567,"FP",0.7871770,1350.0000000,2459226.1885200
"2745.01",237770757,"APC",1.7932884,16170.0000000,2459211.9455540
"2746.01",237736186,"PC",4.9208778,5680.0000000,2459209.3923840
"2747.01",237632488,"APC",0.5209929,8570.0000000,2459212.7815960
"2748.01",237552878,"PC",4.7838171,10210.0000000,2459205.6624350
"2749.01",235448190,"PC",6.9724832,4110.0000000,2459225.8350750
"2750.01",235300016,"PC",6.8204309,12560.0000000,2459223.2510210
"2751.01",231157209,"PC",7.4710819,24880.0000000,2459219.0860640
"2752.01",170367033,"PC",4.9197461,10380.0000000,2459248.9580260
"2753.01",168191686,"PC",1.6281719,12020.0000000,2459224.2446490
"2754.01",148233571,"FP",0.9422588,1060.0000000,2459226.3760600
"2755.01",148004811,"PC",3.3187528,6490.0000000,2459225.4365140
"2756.01",147437399,"APC",1.5622382,3230.0000000,2459224.7542250
"2757.01",147125706,"PC",3.4813976,21800.0000000,2459221.4380700
"2758.01",147034452,"PC",4.5302876,22840.0000000,2459222.9216390
"2759.01",134315574,"FP",1.5971584,5070.0000000,2459963.6129500
"2761.01",96736412,"PC",6.1214801,17560.0000000,2459219.3982020
"2762.01",79431527,"APC",3.9072351,14650.0000000,2459220.6614250
"2763.01",78441371,"PC",3.9980153,5420.0000000,2459221.1561050
"2764.01",53122063,"PC",2.2767340,3620.0000000,2459224.7208400
"2765.01",52976395,"PC",1.0191022,2230.0000000,2459226.6893110
"2766.01",284288093,"APC",7.2748135,15010.0000000,2459301.3690400
"2767.01",48806546,"PC",0.9340570,620.0000000,2459227.2477590
"2768.01",443556801,"CP",1.5080197,1790.0000000,2459225.6466340
"2769.01",443534757,"PC",3.0885800,17060.0000000,2459224.4515670
"2770.01",438057373,"PC",4.5697688,9780.0000000,2459541.3175000
"2771.01",437893926,"FP",3.8454384,4590.0000000,2459548.1853460
"2772.01",435934762,"PC",2.8504334,23800.0000000,2459199.3043300
"2773.01",420962989,"APC",0.5993364,2180.0000000,2459199.8586780
"2774.01",388934707,"PC",4.4430866,8800.0000000,2459192.0722760
"2775.01",36574157,"FP",3.7804749,22150.0000000,2459210.6301350
"2776.01",35636165,"PC",3.4590552,8820.0000000,2459224.3838120
"2777.01",35483319,"PC",1.9297769,4540.0000000,2459225.1723000
"2778.01",332860211,"PC",4.4445101,16730.0000000,2459198.5367370
"2779.01",319735319,"FP",2.9038027,5860.0000000,2459224.2259030
"2780.01",317546777,"PC",4.9062135,7400.0000000,2459217.9238670
"2781.01",317417916,"PC",2.7636665,6370.0000000,2459226.4280520
"2782.01",306903715,"PC",4.8680805,39314.8791770,2460234.2554670
"2783.01",302976834,"PC",2.3044132,20290.0000000,2459547.6747080
"2785.01",300204369,"PC",11.5054399,15910.0000000,2459221.3480580
"2786.01",281987399,"PC",3.7576217,7680.0000000,2459219.9951870
"2787.01",270677031,"PC",4.3217658,2640.0000000,2460042.2187330
"2788.01",255756918,"PC",4.0646554,7700.0000000,2459251.6460670
"2789.01",251209368,"FP",3.0071496,3310.0000000,2459209.0222230
"2790.01",247518629,"PC",2.3341583,10070.0000000,2459547.2100840
"2791.01",237406657,"PC",3.7482756,5010.0000000,2458515.6181180
"2792.01",237362186,"PC",7.1185659,3920.0000000,2459213.9988620
"2794.01",232139628,"PC",4.7654865,6120.0000000,2459222.3297580
"2795.01",232052748,"PC",3.6337247,15330.0000000,2459225.0092110
"2796.01",220076110,"CP",4.8084980,11010.0000000,2459189.9779400
"2797.01",206897186,"PC",4.2380604,13070.0000000,2459225.1279620
"2798.01",160347548,"PC",3.9944740,14090.0000000,2459221.1678530
"2799.01",156887426,"PC",1.4367914,23180.0000000,2459227.3284180
"2800.01",147804034,"PC",7.7538288,6560.0000000,2459218.1779750
"2801.01",140287227,"PC",5.4139736,8400.0000000,2459221.4261390
"2802.01",139444326,"PC",3.5266608,1320.0000000,2459195.4054410
"2803.01",124379043,"CP",1.9622920,20910.0000000,2459227.3086650
"2804.01",44764338,"PC",4.8033954,867.1363349,2459991.1901220
"2805.01",5024743,"FP",12.4498835,1827.0000000,2459990.1413930
"2806.01",193220940,"PC",11.4045112,760.0000000,2459298.6192790
"2807.01",11936042,"PC",3.9919157,535.0000000,2460009.0456500
"2808.01",192988021,"PC",9.4453763,863.0000000,2460000.0588460
"2809.01",45655786,"PC",3.1660849,5175.0320686,2459989.9886500
"2810.01",80682484,"PC",8.4035706,490.0000000,2460024.2866070
"2811.01",78775584,"FP",5.5553784,1050.0000000,2459302.1602590
"2812.01",105801221,"FP",3.0750728,510.0000000,2459302.0655550
"2813.01",133427311,"PC",4.5654898,8572.2024128,2459965.2127270
"2814.01",268187322,"PC",5.4793350,9196.3437964,2459964.9439200
"2815.01",306663205,"PC",3.4044402,7190.0000000,2459220.9378940
"2816.01",131581522,"FP",3.0591680,7610.0000000,2459964.2608160
"2817.01",285526706,"PC",6.2804387,10240.0000000,2459247.2989360
"2818.01",151483286,"CP",4.0397189,15110.0000000,2459245.6320190
"2819.01",387275908,"APC",4.3905983,8720.9304105,2460236.7327780
"2820.01",130948731,"PC",13.3454771,24630.3857090,2459970.5265770
"2822.01",130349701,"PC",2.8798613,4820.0000000,2459248.4451260
"2823.01",271035369,"PC",4.7962078,21130.0000000,2459244.2374380
"2824.01",128135100,"PC",2.2087864,4710.0000000,2459963.5982800
"2825.01",268496304,"PC",5.9492615,7490.0000000,2459245.0756240
"2826.01",123462119,"PC",1.9275568,39070.0000000,2459224.5721390
"2827.01",440775339,"PC",5.3393042,2610.0000000,2459572.1999060
"2828.01",268042363,"FP",4.6141256,4920.0000000,2459990.6058380
"2829.01",114103134,"FP",1.1468708,2762.6275979,2459963.6831500
"2830.01",307456716,"APC",4.2555436,2410.0000000,2459251.2433060
"2831.01",259165246,"PC",2.6926692,4150.0000000,2459251.1663200
"2832.01",107340585,"PC",2.6889686,10930.0000000,2459251.8379730
"2833.01",238335094,"PC",4.3897272,6550.0000000,2459967.2031140
"2834.01",156172268,"PC",4.6391531,14100.0000000,2459245.4666950
"2835.01",98286422,"FP",2.9646096,27860.0000000,2459252.3088950
"2836.01",144628120,"PC",3.2379325,8340.0000000,2459251.6680320
"2837.01",238020894,"APC",0.8602467,14559.4590959,2459963.6505090
"2838.01",81231810,"FP",5.4521068,8170.0000000,2459223.2646440
"2839.01",182470056,"FP",0.8792680,4550.0000000,2459252.2987030
"2840.01",178577607,"PC",1.5324270,29020.0000000,2459212.2357920
"2841.01",79930628,"PC",2.1663502,5930.0000000,2459964.5003590
"2842.01",178162579,"CP",3.5514016,8480.0000000,2459225.4496030
"2843.01",79030066,"PC",1.8882882,18080.0000000,2459224.5979730
"2844.01",387342052,"CP",3.5524144,2060.0000000,2459574.3163500
"2845.01",177612321,"FP",3.1455020,6190.0000000,2459223.6533030
"2846.01",66151343,"PC",2.6792695,10530.0000000,2459248.6429480
"2847.01",175604949,"PC",2.6488450,16770.0000000,2459250.1878090
"2848.01",285524410,"FP",3.0244222,267015.5224574,2459964.8981370
"2849.01",61687533,"PC",2.9510628,9480.0000000,2459208.2750860
"2850.01",453105377,"PC",6.6329154,3190.0000000,2459222.1347530
"2851.01",174206540,"PC",4.8257226,7650.0000000,2459247.7453140
"2853.01",173818213,"PC",3.2923881,26840.0000000,2459966.2766580
"2854.01",50989813,"PC",0.9008643,2530.0000000,2459227.2313330
"2855.01",437156845,"FP",3.4906402,4580.0000000,2459246.5996770
"2856.01",172630205,"FP",0.5990920,1290.0000000,2459226.2309300
"2857.01",419148828,"APC",0.6216031,2344.6249758,2459962.9058160
"2858.01",47587394,"PC",2.4181961,4150.0000000,2459225.0804960
"2859.01",157655504,"PC",3.9589903,13190.0000000,2459253.0794980
"2860.01",419029830,"PC",4.1849602,27260.0000000,2459245.8248030
"2861.01",157572174,"PC",6.6269971,5104.9588771,2459967.6740190
"2862.01",231937059,"PC",11.4874782,16360.0000000,2459243.0861900
"2863.01",412257781,"FP",1.1894812,4130.0000000,2459253.3641430
"2866.01",409896170,"PC",1.5728416,21020.0000000,2459251.0301000
"2867.01",156949982,"PC",5.6392638,7320.0000000,2459965.8276460
"2868.01",147857396,"PC",9.3803217,8600.0000000,2459222.2777490
"2869.01",409264172,"PC",1.7198076,10890.0000000,2459249.1090410
"2870.01",14709225,"PC",5.7655904,7910.0000000,2459577.9097290
"2872.01",151930063,"FP",5.2201338,6040.0000000,2459963.9993860
"2873.01",119448220,"PC",1.2520250,8690.0000000,2459252.9135660
"2874.01",123106490,"FP",3.3004862,2403.5706041,2459963.5917280
"2875.01",385658469,"PC",3.4142143,3400.0000000,2459245.6203620
"2876.01",10827386,"PC",6.2996307,9530.0000000,2459248.3642380
"2877.01",348477542,"PC",3.4074188,18130.0000000,2459248.4003620
"2878.01",4999813,"FP",2.0849517,2380.0000000,2459226.7262130
"2879.01",146836153,"FP",2.3252878,29370.9546150,2459964.8255300
"2880.01",344140617,"PC",4.7799716,5250.0000000,2459988.8720710
"2881.01",320541238,"PC",2.9301843,6280.0000000,2459225.4766900
"2882.01",142405475,"PC",2.0083269,1680.0000000,2459224.0560670
"2883.01",319932686,"PC",3.7064049,4710.0000000,2459249.3714290
"2884.01",318413374,"PC",2.9358860,5900.0000000,2459226.6306610
"2885.01",140019355,"PC",6.3350651,4160.0000000,2459241.0580650
"2886.01",318796593,"PC",1.6020002,21520.0000000,2459251.7404620
"2887.01",134183038,"PC",4.9182798,20620.2444335,2459966.3878830
"2888.01",80713983,"PC",4.2186520,9198.2604370,2459966.5073310
"2889.01",355796887,"PC",3.6579148,32300.0000000,2459325.2389070
"2890.01",355655412,"PC",3.1958886,10760.0000000,2459299.6795830
"2891.01",342167886,"PC",17.3076615,8880.0000000,2460015.9549350
"2892.01",340559155,"PC",14.9502738,8070.0000000,2460045.0772220
"2893.01",340144218,"PC",10.3629429,5880.0000000,2459295.9608350
"2894.01",315120585,"PC",7.4190257,11610.0000000,2459265.5596800
"2895.01",315117300,"PC",8.7858955,3910.0000000,2459275.5356580
"2896.01",310537530,"PC",1.3475728,2570.0000000,2460042.3807490
"2897.01",308987429,"PC",12.0040505,6890.0000000,2459310.4295480
"2898.01",308612785,"PC",3.6128161,9701.7379772,2459990.9154600
"2899.01",307366709,"PC",4.0874138,7470.0000000,2459386.4030250
"2900.01",298206077,"PC",1.3171730,14130.0000000,2459303.6920920
"2901.01",295093397,"PC",4.6086828,13990.0000000,2459303.9945310
"2902.01",290302097,"FP",2.9918201,3410.0000000,2460042.8003470
"2903.01",268125229,"PC",3.5947639,3070.0000000,2459964.2203750
"2904.01",267536225,"PC",7.5010022,2550.0000000,2459292.3431000
"2905.01",260120451,"PC",11.8790678,8580.0000000,2459998.0154430
"2906.01",192259856,"PC",3.7062792,13910.0000000,2459277.5532720
"2907.01",192003741,"PC",3.1686320,2830.0000000,2459274.7613900
"2908.01",191671884,"PC",5.4631023,3070.0000000,2459275.1425700
"2909.01",191496430,"PC",3.0688259,3010.0000000,2459275.2066180
"2910.01",141574742,"PC",3.3080662,11855.6066747,2459965.4508620
"2911.01",141141249,"PC",1.7701321,49803.4082445,2459963.8577750
"2912.01",118406995,"PC",8.7614828,4200.0000000,2460019.6599410
"2913.01",101588793,"PC",7.0317936,19070.0000000,2459304.4564960
"2914.01",90127880,"PC",3.0515894,5835.5643672,2459964.7634080
"2915.01",89617284,"PC",5.1304425,7670.0000000,2459297.9722860
"2916.01",76663549,"PC",3.9216762,17400.0000000,2459303.1286430
"2917.01",75744886,"PC",7.9018734,16220.0000000,2459294.1200290
"2918.01",74881311,"PC",9.5680636,9400.0000000,2459288.0406120
"2919.01",74274839,"PC",4.6957057,13800.0000000,2459298.6803530
"2920.01",48210046,"PC",3.2003149,16320.0000000,2459300.9728970
"2921.01",45896295,"PC",3.0044799,11000.0000000,2459331.5056930
"2922.01",45492609,"PC",1.3605223,1440.0000000,2459303.7368270
"2923.01",45299834,"PC",4.3226285,9090.0000000,2460015.6229520
"2924.01",45048546,"PC",7.3498345,5726.6329422,2459966.8610780
"2925.01",44510874,"PC",1.5720089,2730.0000000,2459302.5643510
"2926.01",34499178,"PC",2.4249041,5630.0000000,2459303.1983090
"2927.01",33651215,"PC",1.3868302,14190.0000000,2459304.9912770
"2928.01",33159936,"PC",2.8457134,7050.0000000,2459302.1650510
"2929.01",31975443,"PC",2.0391352,19130.0000000,2459302.0351100
"2930.01",30300445,"PC",7.2041454,1970.0000000,2459297.4142760
"2931.01",29505837,"PC",8.6681997,3880.0000000,2459996.6846410
"2932.01",29418536,"PC",3.2569118,5960.0000000,2459990.6834050
"2933.01",29336129,"FP",1.6363822,2383.8690387,2459989.6362280
"2934.01",28945511,"PC",1.1239749,2190.0000000,2459278.6836840
"2935.01",24837152,"PC",5.5698287,11620.0000000,2459278.9432320
"2936.01",22020459,"FP",1.3328042,1960.0000000,2459988.4795830
"2937.01",18794442,"PC",2.0139493,5820.0000000,2459990.4227610
"2938.01",11417087,"PC",4.9424560,16530.0000000,2459272.9235590
"2939.01",5485318,"PC",4.8306667,9790.0000000,2459273.9225150
"2940.01",5224772,"PC",4.5991516,23020.0000000,2459301.0793910
"2941.01",4729001,"APC",0.7127815,26500.0000000,2459988.5633320
"2942.01",3840990,"PC",3.5257230,4730.0000000,2459303.8336260
"2943.01",3233861,"PC",0.7123317,13070.0000000,2459279.0921250
"2944.01",340700241,"FP",7.7925448,16339.5347863,2459967.1387230
"2945.01",286152207,"PC",3.2006677,5500.0000000,2459299.3301910
